customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_value,customer_title
2428,37.0,8,6011.300000000001,3,4,4,344,recent customer
2429,222.0,3,2883.65,1,1,3,113,almost lost customer
2430,115.0,4,2664.7099999999996,1,1,2,112,lost customer
2431,218.0,2,167.62999999999997,1,1,1,111,lost customer
2432,40.0,5,2073.65,3,2,2,322,potential customer
2433,26.0,10,5108.66,3,4,4,344,recent customer
2434,0.0,9,6874.530000000001,4,4,4,444,platinum customer
2435,123.0,5,2656.6699999999996,1,2,2,122,almost lost customer
2436,16.0,4,1700.17,4,1,1,411,becoming loyal
2437,198.0,2,375.02,1,1,1,111,lost customer
2438,27.0,7,3058.73,3,3,3,333,recent customer
2439,18.0,6,2615.46,4,3,2,432,very loyal
2440,53.0,3,1067.29,2,1,1,211,high risk customer
2441,28.0,2,443.53,3,1,1,311,late bloomer
2442,80.0,6,2619.54,2,3,2,232,losing customer
2443,12.0,6,3040.06,4,3,3,433,very loyal
2444,44.0,4,3270.2200000000003,3,1,3,313,potential customer
2445,17.0,5,2205.8,4,2,2,422,very loyal
2446,71.0,7,5417.47,2,3,4,234,late bloomer
2447,39.0,7,3068.18,3,3,3,333,recent customer
2448,6.0,6,2580.59,4,3,2,432,very loyal
2449,76.0,5,3150.38,2,2,3,223,losing customer
2450,40.0,2,2365.9300000000003,3,1,2,312,potential customer
2451,17.0,3,1602.8200000000002,4,1,1,411,becoming loyal
2452,9.0,4,1147.86,4,1,1,411,becoming loyal
2453,56.0,6,2587.7999999999997,2,3,2,232,losing customer
2454,29.0,10,6272.209999999999,3,4,4,344,recent customer
2455,75.0,8,4737.68,2,4,4,244,late bloomer
2456,167.0,5,2439.35,1,2,2,122,almost lost customer
2457,52.0,6,2757.2299999999996,2,3,2,232,losing customer
2458,4.0,7,7756.79,4,3,4,434,platinum customer
2459,53.0,11,4737.3,2,4,4,244,late bloomer
2460,50.0,4,1204.2599999999998,2,1,1,211,high risk customer
2461,31.0,6,2067.4700000000003,3,3,2,332,recent customer
2462,24.0,5,3481.4500000000003,3,2,3,323,potential customer
2463,64.0,8,5972.620000000001,2,4,4,244,late bloomer
2464,2.0,13,7817.1,4,4,4,444,platinum customer
2465,11.0,9,4384.09,4,4,4,444,platinum customer
2466,19.0,5,1576.8200000000002,3,2,1,321,potential customer
2467,21.0,5,1961.7900000000004,3,2,2,322,potential customer
2468,21.0,9,6900.789999999999,3,4,4,344,recent customer
2469,20.0,7,5796.209999999999,3,3,4,334,recent customer
2470,12.0,4,2823.58,4,1,3,413,becoming loyal
2471,13.0,5,2490.66,4,2,2,422,very loyal
2472,85.0,6,4181.0,2,3,4,234,late bloomer
2473,113.0,5,2600.73,1,2,2,122,almost lost customer
2474,64.0,7,4958.1,2,3,4,234,late bloomer
2475,85.0,7,6245.25,2,3,4,234,late bloomer
2476,14.0,14,7493.2300000000005,4,4,4,444,platinum customer
2477,40.0,1,802.26,3,1,1,311,late bloomer
2478,114.0,6,2231.5000000000005,1,3,2,132,almost lost customer
2479,2.0,6,1732.2599999999998,4,3,1,431,very loyal
2480,42.0,5,3382.4000000000005,3,2,3,323,potential customer
2481,20.0,7,3836.24,3,3,3,333,recent customer
2482,232.0,3,1400.8299999999997,1,1,1,111,lost customer
2483,69.0,4,859.0900000000001,2,1,1,211,high risk customer
2484,24.0,5,2143.0099999999993,3,2,2,322,potential customer
2485,4.0,5,953.05,4,2,1,421,very loyal
2486,229.0,2,1185.85,1,1,1,111,lost customer
2487,98.0,4,2180.75,1,1,2,112,lost customer
2488,18.0,6,2774.48,4,3,2,432,very loyal
2489,40.0,8,6854.85,3,4,4,344,recent customer
2490,84.0,4,1474.39,2,1,1,211,high risk customer
2491,105.0,5,1588.9,1,2,1,121,almost lost customer
2492,7.0,10,8437.43,4,4,4,444,platinum customer
2493,54.0,3,2303.0,2,1,2,212,high risk customer
2494,95.0,6,2938.53,1,3,3,133,high risk customer
2495,31.0,8,2232.7799999999997,3,4,2,342,recent customer
2496,196.0,5,707.5600000000002,1,2,1,121,almost lost customer
2497,46.0,4,2981.3900000000003,2,1,3,213,losing customer
2498,7.0,8,3423.2000000000003,4,4,3,443,platinum customer
2499,175.0,3,2160.75,1,1,2,112,lost customer
2500,23.0,3,766.4200000000001,3,1,1,311,late bloomer
2501,18.0,7,1813.87,4,3,2,432,very loyal
2502,14.0,5,2014.63,4,2,2,422,very loyal
2503,108.0,4,2609.51,1,1,2,112,lost customer
2504,93.0,5,3270.9399999999996,1,2,3,123,almost lost customer
2505,12.0,9,3340.35,4,4,3,443,platinum customer
2506,106.0,4,3636.97,1,1,3,113,almost lost customer
2507,47.0,4,3467.88,2,1,3,213,losing customer
2508,56.0,10,6568.91,2,4,4,244,late bloomer
2509,25.0,8,3812.53,3,4,3,343,recent customer
2510,111.0,6,5681.299999999999,1,3,4,134,high risk customer
2511,32.0,4,2152.6899999999996,3,1,2,312,potential customer
2512,111.0,6,1594.34,1,3,1,131,almost lost customer
2513,106.0,7,3831.16,1,3,3,133,high risk customer
2514,46.0,3,1853.2999999999997,2,1,2,212,high risk customer
2515,24.0,3,2628.42,3,1,2,312,potential customer
2516,83.0,3,825.2499999999999,2,1,1,211,high risk customer
2517,145.0,3,2945.8500000000004,1,1,3,113,almost lost customer
2518,70.0,5,4636.719999999999,2,2,4,224,losing customer
2519,108.0,4,456.62999999999994,1,1,1,111,lost customer
2520,11.0,5,2283.55,4,2,2,422,very loyal
2521,208.0,3,2105.3900000000003,1,1,2,112,lost customer
2522,24.0,6,2589.2400000000002,3,3,2,332,recent customer
2523,14.0,9,4572.030000000001,4,4,4,444,platinum customer
2524,184.0,6,2222.37,1,3,2,132,almost lost customer
2525,303.0,1,217.51,1,1,1,111,lost customer
2526,53.0,6,2467.1400000000003,2,3,2,232,losing customer
2527,40.0,7,4600.01,3,3,4,334,recent customer
2528,25.0,7,4870.349999999999,3,3,4,334,recent customer
2529,98.0,7,4083.33,1,3,3,133,high risk customer
2530,9.0,6,1691.1100000000001,4,3,1,431,very loyal
2531,5.0,7,3162.3700000000003,4,3,3,433,very loyal
2532,140.0,1,17.869999999999997,1,1,1,111,lost customer
2533,18.0,3,1710.62,4,1,1,411,becoming loyal
2534,45.0,7,1900.9299999999994,3,3,2,332,recent customer
2535,14.0,6,3065.02,4,3,3,433,very loyal
2536,7.0,6,4622.41,4,3,4,434,platinum customer
2537,22.0,11,6157.029999999999,3,4,4,344,recent customer
2538,35.0,9,5949.92,3,4,4,344,recent customer
2539,40.0,5,2862.4100000000003,3,2,3,323,potential customer
2540,20.0,7,3511.36,3,3,3,333,recent customer
2541,20.0,2,1918.88,3,1,2,312,potential customer
2542,43.0,7,6559.26,3,3,4,334,recent customer
2543,22.0,4,4303.86,3,1,4,314,potential customer
2544,32.0,6,3044.7999999999997,3,3,3,333,recent customer
2545,117.0,3,1970.7799999999997,1,1,2,112,lost customer
2546,19.0,4,974.54,3,1,1,311,late bloomer
2547,184.0,3,703.83,1,1,1,111,lost customer
2548,3.0,12,5981.75,4,4,4,444,platinum customer
2549,57.0,4,2211.5599999999995,2,1,2,212,high risk customer
2550,11.0,5,3128.2700000000004,4,2,3,423,very loyal
2551,265.0,4,2445.3,1,1,2,112,lost customer
2552,35.0,6,4292.35,3,3,4,334,recent customer
2553,150.0,4,2686.12,1,1,2,112,lost customer
2554,59.0,5,2883.96,2,2,3,223,losing customer
2555,1.0,5,5495.54,4,2,4,424,very loyal
2556,14.0,2,419.68000000000006,4,1,1,411,becoming loyal
2557,30.0,3,4540.47,3,1,4,314,potential customer
2558,32.0,4,2907.42,3,1,3,313,potential customer
2559,12.0,6,2187.2,4,3,2,432,very loyal
2560,45.0,11,5595.44,3,4,4,344,recent customer
2561,1.0,4,4283.02,4,1,4,414,very loyal
2562,101.0,7,3848.2200000000003,1,3,3,133,high risk customer
2563,57.0,5,1715.6099999999997,2,2,1,221,losing customer
2564,47.0,5,1144.35,2,2,1,221,losing customer
2565,29.0,9,7496.360000000001,3,4,4,344,recent customer
2566,17.0,10,3154.7799999999997,4,4,3,443,platinum customer
2567,71.0,4,1829.58,2,1,2,212,high risk customer
2568,72.0,4,1232.95,2,1,1,211,high risk customer
2569,75.0,7,3935.0799999999995,2,3,3,233,losing customer
2570,93.0,7,4345.31,1,3,4,134,high risk customer
2571,45.0,3,2222.29,3,1,2,312,potential customer
2572,79.0,8,4558.42,2,4,4,244,late bloomer
2573,14.0,4,2007.8300000000002,4,1,2,412,becoming loyal
2574,27.0,9,6049.59,3,4,4,344,recent customer
2575,10.0,5,2118.0,4,2,2,422,very loyal
2576,78.0,7,2522.1800000000003,2,3,2,232,losing customer
2577,93.0,6,2095.22,1,3,2,132,almost lost customer
2578,38.0,4,1955.7800000000002,3,1,2,312,potential customer
2579,49.0,3,788.5,2,1,1,211,high risk customer
2580,64.0,8,5690.45,2,4,4,244,late bloomer
2581,134.0,5,3541.7000000000003,1,2,3,123,almost lost customer
2582,52.0,5,2912.81,2,2,3,223,losing customer
2583,92.0,4,2652.07,1,1,2,112,lost customer
2584,38.0,5,2208.2400000000002,3,2,2,322,potential customer
2585,5.0,7,3498.1099999999997,4,3,3,433,very loyal
2586,19.0,3,1145.04,3,1,1,311,late bloomer
2587,64.0,9,4776.43,2,4,4,244,late bloomer
2588,178.0,3,3493.49,1,1,3,113,almost lost customer
2589,67.0,5,3494.1600000000003,2,2,3,223,losing customer
2590,50.0,6,5483.0,2,3,4,234,late bloomer
2591,42.0,6,5839.22,3,3,4,334,recent customer
2592,37.0,8,6490.299999999999,3,4,4,344,recent customer
2593,60.0,4,937.8200000000002,2,1,1,211,high risk customer
2594,91.0,6,4895.55,1,3,4,134,high risk customer
2595,44.0,8,4631.38,3,4,4,344,recent customer
2596,72.0,5,3854.79,2,2,3,223,losing customer
2597,5.0,6,4017.66,4,3,3,433,very loyal
2598,87.0,5,3931.13,2,2,3,223,losing customer
2599,53.0,6,2866.0899999999997,2,3,3,233,losing customer
2600,171.0,3,3233.7700000000004,1,1,3,113,almost lost customer
2601,36.0,8,4582.12,3,4,4,344,recent customer
2602,71.0,7,4041.7900000000004,2,3,3,233,losing customer
2603,14.0,7,4657.99,4,3,4,434,platinum customer
2604,86.0,6,2795.7900000000004,2,3,3,233,losing customer
2605,115.0,5,4346.57,1,2,4,124,almost lost customer
2606,5.0,10,4718.43,4,4,4,444,platinum customer
2607,5.0,8,1943.5099999999998,4,4,2,442,platinum customer
2608,17.0,7,1553.4599999999998,4,3,1,431,very loyal
2609,187.0,7,2569.9399999999996,1,3,2,132,almost lost customer
2610,112.0,8,5598.91,1,4,4,144,high risk customer
2611,2.0,7,2609.86,4,3,2,432,very loyal
2612,209.0,2,1145.41,1,1,1,111,lost customer
2613,98.0,5,2848.79,1,2,3,123,almost lost customer
2614,20.0,4,3002.51,3,1,3,313,potential customer
2615,55.0,9,5517.120000000001,2,4,4,244,late bloomer
2616,42.0,11,6417.950000000001,3,4,4,344,recent customer
2617,126.0,7,6814.219999999999,1,3,4,134,high risk customer
2618,7.0,10,3007.93,4,4,3,443,platinum customer
2619,76.0,2,2659.5699999999997,2,1,2,212,high risk customer
2620,30.0,8,4919.55,3,4,4,344,recent customer
2621,9.0,7,3235.99,4,3,3,433,very loyal
2622,16.0,7,3800.0299999999997,4,3,3,433,very loyal
2623,10.0,4,3633.61,4,1,3,413,becoming loyal
2624,27.0,4,2083.5600000000004,3,1,2,312,potential customer
2625,84.0,4,1764.47,2,1,1,211,high risk customer
2626,41.0,4,2023.9499999999998,3,1,2,312,potential customer
2627,33.0,6,4375.27,3,3,4,334,recent customer
2628,173.0,4,1808.92,1,1,2,112,lost customer
2629,44.0,5,4119.06,3,2,4,324,potential customer
2630,62.0,10,4794.58,2,4,4,244,late bloomer
2631,27.0,3,866.46,3,1,1,311,late bloomer
2632,7.0,4,4100.59,4,1,4,414,very loyal
2633,15.0,8,3679.0,4,4,3,443,platinum customer
2634,189.0,3,798.28,1,1,1,111,lost customer
2635,68.0,8,5178.5599999999995,2,4,4,244,late bloomer
2636,30.0,3,407.9600000000001,3,1,1,311,late bloomer
2637,54.0,11,11222.65,2,4,4,244,late bloomer
2638,83.0,9,4047.25,2,4,3,243,late bloomer
2639,31.0,5,3676.22,3,2,3,323,potential customer
2640,67.0,11,4246.5599999999995,2,4,4,244,late bloomer
2641,11.0,7,2661.4300000000003,4,3,2,432,very loyal
2642,20.0,2,1915.8700000000001,3,1,2,312,potential customer
2643,54.0,3,348.0899999999999,2,1,1,211,high risk customer
2644,60.0,2,1607.27,2,1,1,211,high risk customer
2645,32.0,6,1500.81,3,3,1,331,recent customer
2646,119.0,5,2013.52,1,2,2,122,almost lost customer
2647,17.0,7,3791.2,4,3,3,433,very loyal
2648,35.0,5,4384.85,3,2,4,324,potential customer
2649,129.0,4,3870.96,1,1,3,113,almost lost customer
2650,25.0,6,2394.8200000000006,3,3,2,332,recent customer
2651,15.0,7,6073.49,4,3,4,434,platinum customer
2652,23.0,5,5319.91,3,2,4,324,potential customer
2653,3.0,9,7365.4800000000005,4,4,4,444,platinum customer
2654,108.0,9,5504.95,1,4,4,144,high risk customer
2655,157.0,6,4527.9400000000005,1,3,4,134,high risk customer
2656,138.0,7,4142.75,1,3,4,134,high risk customer
2657,182.0,3,2648.85,1,1,2,112,lost customer
2658,36.0,5,1329.0900000000001,3,2,1,321,potential customer
2659,0.0,12,8143.930000000001,4,4,4,444,platinum customer
2661,8.0,5,3638.75,4,2,3,423,very loyal
2662,62.0,9,6500.299999999999,2,4,4,244,late bloomer
2663,164.0,5,2037.02,1,2,2,122,almost lost customer
2664,134.0,7,3303.7099999999996,1,3,3,133,high risk customer
2665,30.0,3,3383.62,3,1,3,313,potential customer
2666,256.0,4,1424.8200000000002,1,1,1,111,lost customer
2667,98.0,5,2515.43,1,2,2,122,almost lost customer
2668,61.0,5,1542.41,2,2,1,221,losing customer
2669,48.0,3,1280.07,2,1,1,211,high risk customer
2670,58.0,3,1311.3899999999999,2,1,1,211,high risk customer
2671,100.0,7,3015.83,1,3,3,133,high risk customer
2672,15.0,8,2415.1600000000003,4,4,2,442,platinum customer
2673,90.0,5,1142.54,1,2,1,121,almost lost customer
2674,44.0,5,3478.1400000000003,3,2,3,323,potential customer
2675,95.0,5,2643.24,1,2,2,122,almost lost customer
2676,5.0,6,2943.8799999999997,4,3,3,433,very loyal
2677,27.0,5,1891.72,3,2,2,322,potential customer
2678,113.0,5,2932.34,1,2,3,123,almost lost customer
2679,85.0,6,3337.8700000000003,2,3,3,233,losing customer
2680,16.0,8,3542.3100000000004,4,4,3,443,platinum customer
2681,50.0,5,2561.48,2,2,2,222,losing customer
2682,38.0,8,3092.6200000000003,3,4,3,343,recent customer
2683,16.0,6,4760.68,4,3,4,434,platinum customer
2684,38.0,9,6337.4,3,4,4,344,recent customer
2685,44.0,6,3039.47,3,3,3,333,recent customer
2686,24.0,11,6119.73,3,4,4,344,recent customer
2687,17.0,7,3107.24,4,3,3,433,very loyal
2688,88.0,3,1017.75,2,1,1,211,high risk customer
2689,1.0,5,1614.96,4,2,1,421,very loyal
2690,109.0,4,1082.15,1,1,1,111,lost customer
2691,60.0,8,3088.92,2,4,3,243,late bloomer
2692,40.0,3,854.2399999999999,3,1,1,311,late bloomer
2693,1.0,6,2772.3099999999995,4,3,2,432,very loyal
2694,29.0,4,1536.9,3,1,1,311,late bloomer
2695,4.0,8,8104.58,4,4,4,444,platinum customer
2696,151.0,4,4142.87,1,1,4,114,almost lost customer
2697,33.0,7,4623.16,3,3,4,334,recent customer
2698,12.0,7,3987.6499999999996,4,3,3,433,very loyal
2699,60.0,5,1757.44,2,2,1,221,losing customer
2700,71.0,4,1652.12,2,1,1,211,high risk customer
2701,52.0,9,4863.47,2,4,4,244,late bloomer
2702,19.0,8,7613.27,3,4,4,344,recent customer
2703,19.0,7,3679.59,3,3,3,333,recent customer
2704,235.0,3,513.5799999999999,1,1,1,111,lost customer
2705,2.0,8,5470.700000000001,4,4,4,444,platinum customer
2706,123.0,3,1343.6100000000001,1,1,1,111,lost customer
2707,43.0,3,1323.2199999999998,3,1,1,311,late bloomer
2708,11.0,3,1879.3200000000002,4,1,2,412,becoming loyal
2709,2.0,4,2039.8700000000003,4,1,2,412,becoming loyal
2710,8.0,4,977.4100000000001,4,1,1,411,becoming loyal
2711,63.0,6,2814.87,2,3,3,233,losing customer
2712,16.0,6,4116.13,4,3,4,434,platinum customer
2713,0.0,2,755.3000000000001,4,1,1,411,becoming loyal
2714,8.0,5,1252.4600000000003,4,2,1,421,very loyal
2715,104.0,5,3221.8099999999995,1,2,3,123,almost lost customer
2716,143.0,4,1036.0500000000002,1,1,1,111,lost customer
2717,41.0,9,4465.460000000001,3,4,4,344,recent customer
2718,221.0,6,3484.03,1,3,3,133,high risk customer
2719,10.0,3,1101.08,4,1,1,411,becoming loyal
2720,148.0,4,902.04,1,1,1,111,lost customer
2721,114.0,2,1655.42,1,1,1,111,lost customer
2722,73.0,6,1950.52,2,3,2,232,losing customer
2723,40.0,8,6591.0,3,4,4,344,recent customer
2724,142.0,4,1980.71,1,1,2,112,lost customer
2725,176.0,4,353.35000000000014,1,1,1,111,lost customer
2726,27.0,9,5184.97,3,4,4,344,recent customer
2727,49.0,5,4757.210000000001,2,2,4,224,losing customer
2728,7.0,8,4054.59,4,4,3,443,platinum customer
2729,6.0,6,5280.35,4,3,4,434,platinum customer
2730,4.0,7,1604.23,4,3,1,431,very loyal
2731,3.0,4,1513.52,4,1,1,411,becoming loyal
2732,16.0,9,2787.9500000000003,4,4,3,443,platinum customer
2733,28.0,9,7827.41,3,4,4,344,recent customer
2734,55.0,3,999.0300000000001,2,1,1,211,high risk customer
2735,148.0,2,836.04,1,1,1,111,lost customer
2736,42.0,5,2449.81,3,2,2,322,potential customer
2737,5.0,9,5371.570000000001,4,4,4,444,platinum customer
2738,59.0,4,1177.2100000000003,2,1,1,211,high risk customer
2739,242.0,2,456.42,1,1,1,111,lost customer
2740,26.0,8,4905.530000000001,3,4,4,344,recent customer
2741,19.0,2,1246.79,3,1,1,311,late bloomer
2742,95.0,3,2031.17,1,1,2,112,lost customer
2743,46.0,2,1428.62,2,1,1,211,high risk customer
2744,125.0,3,1264.73,1,1,1,111,lost customer
2745,267.0,2,2772.1,1,1,2,112,lost customer
2746,8.0,3,2316.34,4,1,2,412,becoming loyal
2747,14.0,8,6371.150000000001,4,4,4,444,platinum customer
2748,6.0,4,2059.83,4,1,2,412,becoming loyal
2749,34.0,1,327.9799999999999,3,1,1,311,late bloomer
2750,42.0,11,5964.050000000001,3,4,4,344,recent customer
2751,3.0,8,3819.8099999999995,4,4,3,443,platinum customer
2752,12.0,4,3250.7200000000003,4,1,3,413,becoming loyal
2753,67.0,11,5203.18,2,4,4,244,late bloomer
2754,186.0,3,3273.01,1,1,3,113,almost lost customer
2755,28.0,11,4904.130000000001,3,4,4,344,recent customer
2756,56.0,3,380.70000000000033,2,1,1,211,high risk customer
2757,144.0,3,3030.8300000000004,1,1,3,113,almost lost customer
2758,79.0,3,670.1500000000001,2,1,1,211,high risk customer
2759,110.0,5,3775.9,1,2,3,123,almost lost customer
2760,31.0,4,1617.96,3,1,1,311,late bloomer
2761,7.0,9,5082.02,4,4,4,444,platinum customer
2762,16.0,8,8019.9800000000005,4,4,4,444,platinum customer
2763,19.0,9,2910.2000000000003,3,4,3,343,recent customer
2764,51.0,3,593.56,2,1,1,211,high risk customer
2765,46.0,6,2995.1800000000003,2,3,3,233,losing customer
2766,47.0,6,6233.3,2,3,4,234,late bloomer
2767,48.0,3,803.97,2,1,1,211,high risk customer
2768,23.0,6,3420.58,3,3,3,333,recent customer
2769,46.0,6,4177.84,2,3,4,234,late bloomer
2770,30.0,9,10028.800000000001,3,4,4,344,recent customer
2771,44.0,5,4754.2,3,2,4,324,potential customer
2772,25.0,5,2446.21,3,2,2,322,potential customer
2773,4.0,4,2293.1299999999997,4,1,2,412,becoming loyal
2774,84.0,5,1542.68,2,2,1,221,losing customer
2775,12.0,6,1922.1899999999998,4,3,2,432,very loyal
2776,46.0,3,683.3700000000001,2,1,1,211,high risk customer
2777,103.0,6,3307.1099999999997,1,3,3,133,high risk customer
2778,9.0,5,3348.4700000000003,4,2,3,423,very loyal
2779,11.0,5,3277.5799999999995,4,2,3,423,very loyal
2780,2.0,5,3092.1200000000003,4,2,3,423,very loyal
2781,73.0,4,1289.3500000000001,2,1,1,211,high risk customer
2782,170.0,5,3450.8299999999995,1,2,3,123,almost lost customer
2783,73.0,11,2757.77,2,4,2,242,late bloomer
2784,74.0,3,1075.06,2,1,1,211,high risk customer
2785,45.0,6,3411.6199999999994,3,3,3,333,recent customer
2786,3.0,6,2718.29,4,3,2,432,very loyal
2787,37.0,6,6153.0,3,3,4,334,recent customer
2788,44.0,11,9061.470000000001,3,4,4,344,recent customer
2789,24.0,2,549.09,3,1,1,311,late bloomer
2790,77.0,3,903.6600000000001,2,1,1,211,high risk customer
2791,14.0,6,5887.659999999999,4,3,4,434,platinum customer
2792,218.0,3,1888.83,1,1,2,112,lost customer
2793,34.0,7,3730.38,3,3,3,333,recent customer
2794,5.0,7,6417.0599999999995,4,3,4,434,platinum customer
2795,225.0,2,1208.31,1,1,1,111,lost customer
2796,8.0,7,3816.43,4,3,3,433,very loyal
2797,75.0,6,1112.7300000000002,2,3,1,231,losing customer
2798,154.0,5,799.8499999999999,1,2,1,121,almost lost customer
2799,29.0,8,5460.139999999999,3,4,4,344,recent customer
2800,41.0,5,352.22999999999996,3,2,1,321,potential customer
2801,22.0,4,1399.88,3,1,1,311,late bloomer
2802,172.0,3,456.17999999999995,1,1,1,111,lost customer
2803,30.0,6,2743.41,3,3,2,332,recent customer
2804,58.0,7,3495.9199999999996,2,3,3,233,losing customer
2805,3.0,5,4721.49,4,2,4,424,very loyal
2806,68.0,8,3420.13,2,4,3,243,late bloomer
2807,353.0,1,133.7800000000002,1,1,1,111,lost customer
2808,6.0,5,5190.91,4,2,4,424,very loyal
2809,83.0,3,1182.96,2,1,1,211,high risk customer
2810,62.0,6,1185.7600000000002,2,3,1,231,losing customer
2811,25.0,5,2448.48,3,2,2,322,potential customer
2812,87.0,6,4558.55,2,3,4,234,late bloomer
2813,204.0,4,2395.4300000000003,1,1,2,112,lost customer
2814,13.0,4,3232.82,4,1,3,413,becoming loyal
2815,27.0,9,4895.82,3,4,4,344,recent customer
2816,8.0,10,5878.47,4,4,4,444,platinum customer
2817,15.0,3,1616.56,4,1,1,411,becoming loyal
2818,99.0,4,3700.78,1,1,3,113,almost lost customer
2819,162.0,4,2500.31,1,1,2,112,lost customer
2820,58.0,7,4695.94,2,3,4,234,late bloomer
2821,51.0,5,1471.9100000000003,2,2,1,221,losing customer
2822,11.0,8,5340.29,4,4,4,444,platinum customer
2823,12.0,4,1636.08,4,1,1,411,becoming loyal
2824,122.0,6,5278.02,1,3,4,134,high risk customer
2825,112.0,4,1854.5300000000002,1,1,2,112,lost customer
2826,11.0,12,6755.16,4,4,4,444,platinum customer
2827,107.0,5,2208.89,1,2,2,122,almost lost customer
2828,115.0,2,262.52999999999986,1,1,1,111,lost customer
2829,144.0,2,1747.0800000000002,1,1,1,111,lost customer
2830,95.0,5,2490.7599999999998,1,2,2,122,almost lost customer
2831,14.0,5,3975.17,4,2,3,423,very loyal
2832,23.0,8,3531.5699999999997,3,4,3,343,recent customer
2833,16.0,6,2638.92,4,3,2,432,very loyal
2834,66.0,3,2115.86,2,1,2,212,high risk customer
2835,228.0,3,328.77,1,1,1,111,lost customer
2836,13.0,9,4508.750000000001,4,4,4,444,platinum customer
2837,41.0,7,3171.3899999999994,3,3,3,333,recent customer
2838,15.0,3,1554.3400000000001,4,1,1,411,becoming loyal
2839,17.0,8,2693.04,4,4,2,442,platinum customer
2840,16.0,4,811.67,4,1,1,411,becoming loyal
2841,16.0,7,6522.279999999999,4,3,4,434,platinum customer
2842,39.0,3,1410.6,3,1,1,311,late bloomer
2843,20.0,6,4117.49,3,3,4,334,recent customer
2844,23.0,6,3710.17,3,3,3,333,recent customer
2845,47.0,8,2497.72,2,4,2,242,late bloomer
2846,15.0,3,799.32,4,1,1,411,becoming loyal
2847,44.0,7,4509.110000000001,3,3,4,334,recent customer
2848,13.0,4,3121.17,4,1,3,413,becoming loyal
2849,115.0,4,1549.8200000000002,1,1,1,111,lost customer
2850,7.0,8,5043.07,4,4,4,444,platinum customer
2851,9.0,7,4041.1800000000003,4,3,3,433,very loyal
2852,103.0,4,2403.99,1,1,2,112,lost customer
2853,81.0,8,4610.6,2,4,4,244,late bloomer
2854,83.0,3,2292.91,2,1,2,212,high risk customer
2855,39.0,2,63.830000000000005,3,1,1,311,late bloomer
2856,6.0,7,5583.330000000001,4,3,4,434,platinum customer
2857,113.0,6,5373.63,1,3,4,134,high risk customer
2858,108.0,4,3119.3199999999997,1,1,3,113,almost lost customer
2859,10.0,8,4153.82,4,4,4,444,platinum customer
2860,8.0,9,8357.7,4,4,4,444,platinum customer
2861,73.0,8,4518.27,2,4,4,244,late bloomer
2862,14.0,5,1870.13,4,2,2,422,very loyal
2863,175.0,1,167.20999999999998,1,1,1,111,lost customer
2864,17.0,4,3023.0,4,1,3,413,becoming loyal
2865,0.0,7,5283.910000000001,4,3,4,434,platinum customer
2866,78.0,4,2443.5700000000006,2,1,2,212,high risk customer
2867,95.0,5,1087.18,1,2,1,121,almost lost customer
2868,25.0,4,2129.53,3,1,2,312,potential customer
2869,116.0,6,1914.9099999999999,1,3,2,132,almost lost customer
2870,109.0,2,135.89999999999992,1,1,1,111,lost customer
2871,20.0,6,2345.94,3,3,2,332,recent customer
2872,24.0,7,3109.93,3,3,3,333,recent customer
2873,104.0,3,2127.43,1,1,2,112,lost customer
2874,60.0,11,7910.31,2,4,4,244,late bloomer
2875,35.0,4,3231.91,3,1,3,313,potential customer
2877,41.0,8,3642.0200000000004,3,4,3,343,recent customer
2878,0.0,3,784.9099999999999,4,1,1,411,becoming loyal
2879,14.0,8,5572.11,4,4,4,444,platinum customer
2880,18.0,8,4772.56,4,4,4,444,platinum customer
2881,72.0,6,3646.67,2,3,3,233,losing customer
2882,294.0,2,1486.38,1,1,1,111,lost customer
2883,49.0,7,5553.21,2,3,4,234,late bloomer
2884,14.0,7,3913.4400000000005,4,3,3,433,very loyal
2885,94.0,9,4839.410000000002,1,4,4,144,high risk customer
2886,39.0,8,4022.79,3,4,3,343,recent customer
2887,24.0,9,6202.900000000001,3,4,4,344,recent customer
2888,29.0,6,5055.73,3,3,4,334,recent customer
2889,105.0,5,4722.62,1,2,4,124,almost lost customer
2890,86.0,6,3395.62,2,3,3,233,losing customer
2891,62.0,7,4629.95,2,3,4,234,late bloomer
2892,12.0,5,4015.0199999999995,4,2,3,423,very loyal
2893,59.0,3,3533.5599999999995,2,1,3,213,losing customer
2894,86.0,8,7095.4000000000015,2,4,4,244,late bloomer
2895,258.0,2,950.56,1,1,1,111,lost customer
2896,194.0,2,1319.83,1,1,1,111,lost customer
2897,46.0,5,2828.37,2,2,3,223,losing customer
2898,78.0,4,2343.0,2,1,2,212,high risk customer
2899,30.0,6,2554.4900000000002,3,3,2,332,recent customer
2900,61.0,3,2041.2,2,1,2,212,high risk customer
2901,38.0,7,5850.340000000001,3,3,4,334,recent customer
2902,196.0,2,899.7599999999998,1,1,1,111,lost customer
2903,26.0,3,1370.8,3,1,1,311,late bloomer
2904,23.0,7,3163.3900000000003,3,3,3,333,recent customer
2905,8.0,4,689.79,4,1,1,411,becoming loyal
2906,45.0,4,1408.35,3,1,1,311,late bloomer
2907,74.0,7,5213.35,2,3,4,234,late bloomer
2908,1.0,6,2066.49,4,3,2,432,very loyal
2909,83.0,7,4644.23,2,3,4,234,late bloomer
